user_id,day,day_of_week,amount_spent_today,category,mood_while_spending,days_left_in_month,percent_budget_used_so_far,spending_trend,monthly_budget,overspending_risk
229,10,3,1450.19,Transport,Impulsive,20,27.15,506.47,25000,Medium
229,11,4,267.88,Entertainment,Stressed,19,28.22,-55.71,25000,Medium
229,12,5,787.56,Shopping,Impulsive,18,31.37,242.15,25000,Medium
229,13,6,295.79,Shopping,Stressed,17,32.56,-228.36,25000,Medium
229,14,0,1210.91,Other,Stressed,16,37.4,123.34,25000,Medium
229,15,1,789.21,Other,Stressed,15,40.56,111.71,25000,Medium
229,16,2,447.23,Shopping,Neutral,14,42.35,189.71,25000,Medium
229,17,3,463.72,Shopping,Impulsive,13,44.2,-101.13,25000,Medium
229,18,4,576.86,Shopping,Impulsive,12,46.51,-180.0,25000,Medium
229,19,5,1650.51,Food,Impulsive,11,53.11,235.39,25000,Medium
229,20,6,1782.68,Shopping,Impulsive,10,60.24,686.68,25000,Medium
229,21,0,1462.84,Transport,Impulsive,9,66.09,986.07,25000,Medium
229,22,1,464.03,Food,Tired,8,67.95,537.71,25000,Medium
229,23,2,243.52,Transport,Impulsive,7,68.92,-29.54,25000,Medium
229,24,3,654.63,Entertainment,Tired,6,71.54,-332.74,25000,Medium
229,25,4,1240.17,Other,Stressed,5,76.5,-59.36,25000,Medium
229,26,5,1859.25,Shopping,Stressed,4,83.94,502.2,25000,Medium
229,27,6,987.59,Food,Impulsive,3,87.89,617.13,25000,Medium
229,28,0,367.01,Other,Impulsive,2,89.36,306.27,25000,Medium
229,29,1,503.89,Entertainment,Impulsive,1,91.37,-187.6,25000,Medium
229,30,2,1028.32,Shopping,Impulsive,0,95.49,-180.71,25000,Medium
230,1,1,64.42,Food,Happy,29,0.32,0.0,20000,Low
230,2,2,728.69,Entertainment,Happy,28,3.97,0.0,20000,Low
230,3,3,353.37,Shopping,Tired,27,5.73,0.0,20000,Low
230,4,4,204.77,Transport,Neutral,26,6.76,364.52,20000,Low
230,5,5,668.27,Food,Happy,25,10.1,12.25,20000,Low
230,6,6,74.59,Entertainment,Neutral,24,10.47,-66.28,20000,Low
230,7,0,477.13,Shopping,Tired,23,12.86,68.85,20000,Low
230,8,1,240.31,Other,Neutral,22,14.06,-139.89,20000,Low
230,9,2,252.01,Other,Tired,21,15.32,-25.87,20000,Low
230,10,3,543.05,Other,Neutral,20,18.03,-22.2,20000,Low
230,11,4,367.81,Shopping,Neutral,19,19.87,36.18,20000,Low
230,12,5,914.86,Other,Stressed,18,24.45,268.18,20000,Low
230,13,6,392.59,Entertainment,Stressed,17,26.41,197.76,20000,Low
230,14,0,321.89,Other,Stressed,16,28.02,181.8,20000,Low
230,15,1,50.0,Food,Neutral,15,28.27,-152.61,20000,Low
230,16,2,186.45,Shopping,Tired,14,29.2,-220.18,20000,Low
230,17,3,256.75,Other,Stressed,13,30.48,-235.87,20000,Low
230,18,4,516.63,Transport,Stressed,12,33.07,-56.97,20000,Low
230,19,5,291.36,Other,Tired,11,34.52,-10.1,20000,Low
230,20,6,506.27,Food,Tired,10,37.06,79.44,20000,Low
230,21,0,483.56,Shopping,Happy,9,39.47,59.64,20000,Low
230,22,1,331.73,Food,Stressed,8,41.13,77.1,20000,Low
230,23,2,50.0,Entertainment,Tired,7,41.38,-82.13,20000,Low
230,24,3,113.52,Transport,Neutral,6,41.95,-210.86,20000,Low
230,25,4,1831.22,Entertainment,Stressed,5,51.11,290.98,20000,Low
230,26,5,1030.22,Shopping,Impulsive,4,56.26,631.81,20000,Low
230,27,6,326.83,Food,Happy,3,57.89,713.17,20000,Low
230,28,0,380.25,Transport,Happy,2,59.79,170.25,20000,Low
230,29,1,816.48,Entertainment,Neutral,1,63.88,75.1,20000,Low
230,30,2,104.33,Entertainment,Happy,0,64.4,4.86,20000,Low
231,1,1,445.67,Other,Impulsive,29,2.23,0.0,20000,High
231,2,2,1970.58,Shopping,Impulsive,28,12.08,0.0,20000,High
231,3,3,1230.33,Transport,Impulsive,27,18.23,0.0,20000,High
231,4,4,353.64,Entertainment,Stressed,26,20.0,739.18,20000,High
231,5,5,689.55,Food,Impulsive,25,23.45,-450.29,20000,High
231,6,6,1558.26,Other,Impulsive,24,31.24,-348.38,20000,High
231,7,0,792.65,Shopping,Impulsive,23,35.2,13.43,20000,High
231,8,1,921.08,Other,Happy,22,39.81,152.71,20000,High
231,9,2,2196.42,Food,Stressed,21,50.79,262.05,20000,High
231,10,3,364.63,Entertainment,Tired,20,52.61,154.9,20000,High
231,11,4,723.02,Transport,Neutral,19,56.23,99.47,20000,High
231,12,5,285.35,Shopping,Tired,18,57.66,-671.02,20000,High
231,13,6,1967.1,Other,Stressed,17,67.49,-60.46,20000,High
231,14,0,1595.48,Transport,Impulsive,16,75.47,260.3,20000,High
231,15,1,148.1,Entertainment,Happy,15,76.21,275.96,20000,High
231,16,2,440.95,Food,Impulsive,14,78.41,-310.15,20000,High
231,17,3,2255.04,Shopping,Stressed,13,89.69,-130.1,20000,High
231,18,4,1094.36,Shopping,Impulsive,12,95.16,247.33,20000,High
231,19,5,680.7,Transport,Impulsive,11,98.56,363.19,20000,High
231,20,6,729.97,Shopping,Stressed,10,102.21,-220.16,20000,High
231,21,0,921.49,Entertainment,Stressed,9,106.82,-279.96,20000,High
231,22,1,1187.29,Food,Stressed,8,112.76,-91.27,20000,High
231,23,2,1022.9,Entertainment,Stressed,7,117.87,21.75,20000,High
231,24,3,2516.0,Entertainment,Stressed,6,130.45,558.05,20000,High
231,25,4,1101.8,Shopping,Stressed,5,135.96,521.82,20000,High
231,26,5,1194.13,Transport,Tired,4,141.93,579.0,20000,High
231,27,6,1499.06,Shopping,Impulsive,3,149.43,177.89,20000,High
231,28,0,112.87,Transport,Neutral,2,149.99,-152.34,20000,High
231,29,1,442.82,Entertainment,Stressed,1,152.21,-406.87,20000,High
231,30,2,557.65,Food,Happy,0,154.99,-735.76,20000,High
232,1,1,475.63,Food,Impulsive,29,1.59,0.0,30000,Medium
232,2,2,211.07,Food,Stressed,28,2.29,0.0,30000,Medium
232,3,3,1155.79,Shopping,Stressed,27,6.14,0.0,30000,Medium
232,4,4,851.4,Food,Happy,26,8.98,263.79,30000,Medium
232,5,5,2798.08,Transport,Impulsive,25,18.31,1258.41,30000,Medium
232,6,6,698.54,Shopping,Stressed,24,20.64,835.18,30000,Medium
232,7,0,1352.26,Entertainment,Stressed,23,25.14,942.82,30000,Medium
232,8,1,568.32,Shopping,Impulsive,22,27.04,-225.35,30000,Medium
232,9,2,516.02,Food,Stressed,21,28.76,-219.55,30000,Medium
232,10,3,1006.71,Shopping,Stressed,20,32.11,-380.52,30000,Medium
232,11,4,967.44,Other,Impulsive,19,35.34,-183.83,30000,Medium
232,12,5,3151.2,Entertainment,Impulsive,18,45.84,749.88,30000,Medium
232,13,6,401.06,Shopping,Happy,17,47.18,543.18,30000,Medium
232,14,0,901.66,Other,Stressed,16,50.18,520.89,30000,Medium
232,15,1,906.32,Entertainment,Stressed,15,53.2,-409.69,30000,Medium
232,16,2,207.38,Transport,Happy,14,53.9,-416.95,30000,Medium
232,17,3,949.93,Other,Neutral,13,57.06,-387.49,30000,Medium
232,18,4,427.55,Food,Happy,12,58.49,-535.81,30000,Medium
232,19,5,1079.22,Shopping,Impulsive,11,62.09,-191.66,30000,Medium
232,20,6,1042.7,Shopping,Tired,10,65.56,-157.17,30000,Medium
232,21,0,959.76,Food,Impulsive,9,68.76,52.43,30000,Medium
232,22,1,2643.22,Entertainment,Stressed,8,77.57,568.27,30000,Medium
232,23,2,885.08,Shopping,Stressed,7,80.52,512.61,30000,Medium
232,24,3,670.26,Entertainment,Stressed,6,82.76,417.23,30000,Medium
232,25,4,529.25,Entertainment,Stressed,5,84.52,-362.92,30000,Medium
232,26,5,760.79,Shopping,Stressed,4,87.06,-396.84,30000,Medium
232,27,6,273.35,Transport,Happy,3,87.97,-513.31,30000,Medium
232,28,0,2068.29,Transport,Stressed,2,94.86,19.91,30000,Medium
232,29,1,281.93,Transport,Impulsive,1,95.8,-129.96,30000,Medium
232,30,2,551.42,Entertainment,Impulsive,0,97.64,-10.19,30000,Medium
233,1,1,353.48,Entertainment,Happy,29,1.77,0.0,20000,Medium
233,2,2,265.13,Other,Impulsive,28,3.09,0.0,20000,Medium
233,3,3,411.22,Other,Impulsive,27,5.15,0.0,20000,Medium
233,4,4,779.19,Other,Tired,26,9.05,131.7,20000,Medium
233,5,5,1055.03,Entertainment,Neutral,25,14.32,439.18,20000,Medium
233,6,6,1476.3,Entertainment,Stressed,24,21.7,760.23,20000,Medium
233,7,0,558.87,Transport,Neutral,23,24.5,577.81,20000,Medium
233,8,1,352.83,Entertainment,Tired,22,26.26,223.19,20000,Medium
233,9,2,329.0,Transport,Stressed,21,27.91,-309.83,20000,Medium
233,10,3,504.19,Transport,Happy,20,30.43,-304.55,20000,Medium
233,11,4,552.76,Shopping,Happy,19,33.19,-194.52,20000,Medium
233,12,5,50.0,Food,Happy,18,33.44,-251.13,20000,Medium
233,13,6,1013.57,Food,Impulsive,17,38.51,-69.75,20000,Medium
233,14,0,1006.1,Entertainment,Stressed,16,43.54,86.44,20000,Medium
233,15,1,172.6,Food,Neutral,15,44.4,173.42,20000,Medium
233,16,2,718.77,Transport,Tired,14,48.0,40.06,20000,Medium
233,17,3,371.86,Food,Impulsive,13,49.85,-200.9,20000,Medium
233,18,4,980.56,Transport,Stressed,12,54.76,98.38,20000,Medium
233,19,5,1361.64,Food,Happy,11,61.57,304.75,20000,Medium
233,20,6,488.57,Other,Tired,10,64.01,357.07,20000,Medium
233,21,0,345.22,Food,Tired,9,65.73,123.4,20000,Medium
233,22,1,792.45,Food,Impulsive,8,69.7,-105.98,20000,Medium
233,23,2,473.75,Shopping,Impulsive,7,72.07,-102.94,20000,Medium
233,24,3,2321.1,Other,Stressed,6,83.67,569.72,20000,Medium
233,25,4,458.6,Entertainment,Tired,5,85.96,450.88,20000,Medium
233,26,5,1270.97,Other,Happy,4,92.32,723.57,20000,Medium
233,27,6,619.71,Shopping,Impulsive,3,95.42,85.84,20000,Medium
233,28,0,403.16,Shopping,Neutral,2,97.43,76.9,20000,Medium
233,29,1,819.91,Shopping,Neutral,1,101.53,-95.88,20000,Medium
233,30,2,863.48,Entertainment,Impulsive,0,105.85,-11.28,20000,Medium
234,1,1,544.17,Other,Impulsive,29,5.44,0.0,10000,High
234,2,2,993.91,Entertainment,Impulsive,28,15.38,0.0,10000,High
234,3,3,51.1,Other,Stressed,27,15.89,0.0,10000,High
234,4,4,71.92,Food,Neutral,26,16.61,-171.86,10000,High
234,5,5,2166.67,Shopping,Impulsive,25,38.28,-5.81,10000,High
234,6,6,210.35,Entertainment,Stressed,24,40.38,286.59,10000,High
234,7,0,334.41,Entertainment,Stressed,23,43.73,488.54,10000,High
234,8,1,318.28,Entertainment,Stressed,22,46.91,-477.87,10000,High
234,9,2,834.91,Other,Happy,21,55.26,-177.15,10000,High
234,10,3,803.44,Other,Stressed,20,63.29,27.56,10000,High
234,11,4,382.44,Entertainment,Impulsive,19,67.12,87.25,10000,High
234,12,5,1382.06,Food,Impulsive,18,80.94,242.01,10000,High
234,13,6,368.82,Shopping,Impulsive,17,84.62,78.19,10000,High
234,14,0,66.56,Food,Impulsive,16,85.29,-4.33,10000,High
234,15,1,351.91,Other,Impulsive,15,88.81,-412.04,10000,High
234,16,2,410.09,Food,Happy,14,92.91,-374.77,10000,High
234,17,3,389.15,Other,Stressed,13,96.8,-225.5,10000,High
234,18,4,1415.45,Entertainment,Neutral,12,110.96,146.17,10000,High
234,19,5,2433.35,Food,Impulsive,11,135.29,831.96,10000,High
234,20,6,65.77,Shopping,Impulsive,10,135.95,735.43,10000,High
234,21,0,174.74,Transport,Stressed,9,137.7,274.86,10000,High
234,22,1,449.69,Transport,Stressed,8,142.19,-481.99,10000,High
234,23,2,275.37,Food,Tired,7,144.95,-379.8,10000,High
234,24,3,113.67,Shopping,Stressed,6,146.08,-376.11,10000,High
234,25,4,1418.22,Other,Impulsive,5,160.26,-43.91,10000,High
234,26,5,390.41,Other,Neutral,4,164.17,10.57,10000,High
234,27,6,796.35,Entertainment,Tired,3,172.13,259.65,10000,High
234,28,0,2097.1,Transport,Impulsive,2,193.1,453.56,10000,High
234,29,1,229.67,Entertainment,Happy,1,195.4,409.62,10000,High
234,30,2,524.09,Transport,Happy,0,200.64,312.76,10000,High
235,1,1,236.76,Transport,Happy,29,1.58,0.0,15000,Medium
235,2,2,169.14,Entertainment,Stressed,28,2.71,0.0,15000,Medium
235,3,3,273.91,Entertainment,Happy,27,4.53,0.0,15000,Medium
235,4,4,563.56,Other,Impulsive,26,8.29,98.78,15000,Medium
235,5,5,280.85,Shopping,Impulsive,25,10.16,169.82,15000,Medium
235,6,6,1059.07,Transport,Happy,24,17.22,407.89,15000,Medium
235,7,0,235.12,Food,Stressed,23,18.79,214.17,15000,Medium
235,8,1,375.96,Transport,Stressed,22,21.3,251.87,15000,Medium
235,9,2,280.36,Shopping,Neutral,21,23.16,-133.4,15000,Medium
235,10,3,50.0,Transport,Impulsive,20,23.5,-167.19,15000,Medium
235,11,4,151.84,Transport,Neutral,19,24.51,-238.56,15000,Medium
235,12,5,415.78,Food,Stressed,18,27.28,-180.21,15000,Medium
235,13,6,126.55,Shopping,Tired,17,28.13,-121.08,15000,Medium
235,14,0,298.69,Entertainment,Neutral,16,30.12,-53.89,15000,Medium
235,15,1,664.31,Shopping,Neutral,15,34.55,22.15,15000,Medium
235,16,2,513.49,Other,Impulsive,14,37.97,167.63,15000,Medium
235,17,3,116.05,Shopping,Neutral,13,38.74,108.6,15000,Medium
235,18,4,247.43,Entertainment,Happy,12,40.39,-53.14,15000,Medium
235,19,5,1622.12,Food,Impulsive,11,51.21,305.9,15000,Medium
235,20,6,456.26,Shopping,Neutral,10,54.25,433.42,15000,Medium
235,21,0,1422.19,Shopping,Impulsive,9,63.73,830.25,15000,Medium
235,22,1,944.07,Shopping,Tired,8,70.02,536.58,15000,Medium
235,23,2,552.44,Other,Stressed,7,73.71,566.04,15000,Medium
235,24,3,701.18,Other,Impulsive,6,78.38,277.35,15000,Medium
235,25,4,239.04,Food,Impulsive,5,79.97,20.12,15000,Medium
235,26,5,2532.74,Shopping,Impulsive,4,96.86,676.96,15000,Medium
235,27,6,355.18,Shopping,Stressed,3,99.23,552.44,15000,Medium
235,28,0,50.24,Food,Neutral,2,99.56,499.54,15000,Medium
235,29,1,345.43,Shopping,Tired,1,101.87,-308.52,15000,Medium
235,30,2,1353.2,Transport,Neutral,0,110.89,31.69,15000,Medium
236,1,1,632.64,Shopping,Neutral,29,2.11,0.0,30000,Low
236,2,2,716.47,Entertainment,Happy,28,4.5,0.0,30000,Low
236,3,3,524.68,Food,Impulsive,27,6.25,0.0,30000,Low
236,4,4,173.32,Other,Happy,26,6.82,-161.15,30000,Low
236,5,5,3180.89,Food,Stressed,25,17.43,618.41,30000,Low
236,6,6,1981.24,Food,Impulsive,24,24.03,1153.89,30000,Low
236,7,0,114.76,Other,Happy,23,24.41,1247.19,30000,Low
236,8,1,168.56,Transport,Stressed,22,24.98,-290.75,30000,Low
236,9,2,167.35,Other,Tired,21,25.53,-1051.32,30000,Low
236,10,3,79.91,Food,Happy,20,25.8,-907.68,30000,Low
236,11,4,308.48,Food,Stressed,19,26.83,-751.32,30000,Low
236,12,5,695.56,Food,Impulsive,18,29.15,-489.78,30000,Low
236,13,6,420.04,Shopping,Neutral,17,30.55,-299.29,30000,Low
236,14,0,1375.0,Transport,Impulsive,16,35.13,98.54,30000,Low
236,15,1,1705.19,Food,Stressed,15,40.81,438.09,30000,Low
236,16,2,1262.45,Entertainment,Stressed,14,45.02,742.63,30000,Low
236,17,3,849.14,Other,Impulsive,13,47.85,519.48,30000,Low
236,18,4,535.53,Entertainment,Impulsive,12,49.64,66.1,30000,Low
236,19,5,761.75,Other,Stressed,11,52.18,-128.69,30000,Low
236,20,6,861.58,Other,Happy,10,55.05,-124.83,30000,Low
236,21,0,447.05,Other,Impulsive,9,56.54,-137.16,30000,Low
236,22,1,188.18,Transport,Neutral,8,57.17,-324.9,30000,Low
236,23,2,457.91,Other,Impulsive,7,58.69,-461.35,30000,Low
236,24,3,452.12,Transport,Tired,6,60.2,-441.62,30000,Low
236,25,4,408.65,Other,Impulsive,5,61.56,-339.98,30000,Low
236,26,5,480.23,Shopping,Happy,4,63.16,-318.55,30000,Low
236,27,6,251.67,Entertainment,Happy,3,64.0,-372.31,30000,Low
236,28,0,829.09,Transport,Impulsive,2,66.76,-218.41,30000,Low
236,29,1,394.87,Shopping,Neutral,1,68.08,-236.92,30000,Low
236,30,2,1165.54,Other,Stressed,0,71.97,85.38,30000,Low
237,1,1,570.8,Food,Stressed,29,1.9,0.0,30000,Medium
237,2,2,631.94,Transport,Impulsive,28,4.01,0.0,30000,Medium
237,3,3,263.59,Other,Impulsive,27,4.89,0.0,30000,Medium
237,4,4,1597.79,Transport,Impulsive,26,10.21,260.31,30000,Medium
237,5,5,2750.71,Shopping,Impulsive,25,19.38,935.99,30000,Medium
237,6,6,861.79,Transport,Tired,24,22.26,1247.99,30000,Medium
237,7,0,1109.37,Food,Impulsive,23,25.95,807.93,30000,Medium
237,8,1,885.19,Food,Stressed,22,28.9,-210.85,30000,Medium
237,9,2,1145.0,Entertainment,Impulsive,21,32.72,-66.25,30000,Medium
237,10,3,1082.76,Other,Tired,20,36.33,-74.63,30000,Medium
237,11,4,457.98,Food,Neutral,19,37.86,-188.65,30000,Medium
237,12,5,647.22,Food,Happy,18,40.01,-361.37,30000,Medium
237,13,6,627.38,Entertainment,Impulsive,17,42.11,-512.37,30000,Medium
237,14,0,1373.52,Shopping,Impulsive,16,46.68,-149.74,30000,Medium
237,15,1,922.59,Transport,Impulsive,15,49.76,-25.85,30000,Medium
237,16,2,1445.36,Food,Impulsive,14,54.58,275.5,30000,Medium
237,17,3,300.95,Shopping,Neutral,13,55.58,-110.73,30000,Medium
237,18,4,470.68,Shopping,Neutral,12,57.15,-256.18,30000,Medium
237,19,5,3115.13,Other,Impulsive,11,67.53,272.27,30000,Medium
237,20,6,2833.05,Other,Stressed,10,76.98,1158.8,30000,Medium
237,21,0,607.55,Transport,Happy,9,79.0,1232.76,30000,Medium
237,22,1,1998.3,Shopping,Stressed,8,85.66,746.66,30000,Medium
237,23,2,874.07,Entertainment,Stressed,7,88.58,5.33,30000,Medium
237,24,3,114.15,Entertainment,Tired,6,88.96,-133.08,30000,Medium
237,25,4,568.09,Other,Tired,5,90.85,-649.35,30000,Medium
237,26,5,1457.3,Food,Happy,4,95.71,-442.16,30000,Medium
237,27,6,1667.3,Entertainment,Stressed,3,101.27,118.94,30000,Medium
237,28,0,1267.54,Shopping,Impulsive,2,105.49,373.85,30000,Medium
237,29,1,143.12,Food,Stressed,1,105.97,-78.33,30000,Medium
237,30,2,919.84,Shopping,Tired,0,109.03,-348.34,30000,Medium
238,1,1,167.26,Other,Neutral,29,0.56,0.0,30000,Low
238,2,2,591.19,Transport,Tired,28,2.53,0.0,30000,Low
238,3,3,88.53,Entertainment,Neutral,27,2.82,0.0,30000,Low
238,4,4,146.91,Food,Impulsive,26,3.31,108.28,30000,Low
238,5,5,648.27,Entertainment,Happy,25,5.47,-84.66,30000,Low
238,6,6,333.65,Other,Stressed,24,6.59,93.95,30000,Low
238,7,0,84.83,Entertainment,Stressed,23,6.87,107.11,30000,Low
238,8,1,219.78,Food,Happy,22,7.6,-115.68,30000,Low
238,9,2,388.36,Entertainment,Stressed,21,8.9,-98.31,30000,Low
238,10,3,229.82,Entertainment,Neutral,20,9.66,-15.06,30000,Low
238,11,4,50.0,Entertainment,Happy,19,9.83,-62.33,30000,Low
238,12,5,479.04,Food,Impulsive,18,11.43,-43.58,30000,Low
238,13,6,241.63,Transport,Happy,17,12.23,-32.97,30000,Low
238,14,0,50.57,Entertainment,Neutral,16,12.4,-10.97,30000,Low
238,15,1,94.74,Other,Happy,15,12.72,-156.66,30000,Low
238,16,2,244.4,Entertainment,Neutral,14,13.53,-152.35,30000,Low
238,17,3,221.3,Entertainment,Happy,13,14.27,-78.89,30000,Low
238,18,4,315.41,Other,Impulsive,12,15.32,6.06,30000,Low
238,19,5,141.83,Transport,Neutral,11,15.79,-27.51,30000,Low
238,20,6,635.56,Food,Tired,10,17.91,112.49,30000,Low
238,21,0,347.29,Transport,Happy,9,19.07,119.58,30000,Low
238,22,1,1133.01,Other,Impulsive,8,22.84,455.94,30000,Low
238,23,2,375.1,Shopping,Impulsive,7,24.09,349.81,30000,Low
238,24,3,92.88,Transport,Happy,6,24.4,261.26,30000,Low
238,25,4,350.14,Other,Tired,5,25.57,-38.81,30000,Low
238,26,5,168.38,Shopping,Happy,4,26.13,-110.48,30000,Low
238,27,6,176.91,Entertainment,Happy,3,26.72,-73.25,30000,Low
238,28,0,535.53,Shopping,Tired,2,28.51,-13.25,30000,Low
238,29,1,239.78,Shopping,Stressed,1,29.31,15.87,30000,Low
238,30,2,595.56,Transport,Happy,0,31.29,160.04,30000,Low
239,1,1,494.69,Other,Tired,29,3.3,0.0,15000,Medium
239,2,2,244.15,Shopping,Neutral,28,4.93,0.0,15000,Medium
239,3,3,192.5,Shopping,Stressed,27,6.21,0.0,15000,Medium
239,4,4,330.15,Other,Neutral,26,8.41,-239.09,15000,Medium
239,5,5,437.19,Shopping,Tired,25,11.32,-49.47,15000,Medium
239,6,6,732.28,Shopping,Tired,24,16.21,189.43,15000,Medium
239,7,0,592.82,Shopping,Happy,23,20.16,272.06,15000,Medium
239,8,1,345.15,Other,Happy,22,22.46,217.01,15000,Medium
239,9,2,287.81,Other,Happy,21,24.38,3.43,15000,Medium
239,10,3,235.57,Entertainment,Happy,20,25.95,-142.46,15000,Medium
239,11,4,1506.62,Other,Impulsive,19,35.99,255.55,15000,Medium
239,12,5,257.61,Shopping,Stressed,18,37.71,260.3,15000,Medium
239,13,6,725.35,Other,Tired,17,42.55,440.63,15000,Medium
239,14,0,60.71,Entertainment,Tired,16,42.95,-142.92,15000,Medium
239,15,1,501.67,Other,Impulsive,15,46.3,-42.13,15000,Medium
239,16,2,323.67,Entertainment,Neutral,14,48.45,-195.56,15000,Medium
239,17,3,490.07,Food,Stressed,13,51.72,-21.72,15000,Medium
239,18,4,50.0,Entertainment,Happy,12,52.05,-175.04,15000,Medium
239,19,5,705.14,Entertainment,Happy,11,56.75,-39.18,15000,Medium
239,20,6,1025.58,Food,Neutral,10,63.59,137.22,15000,Medium
239,21,0,233.9,Transport,Happy,9,65.15,221.09,15000,Medium
239,22,1,115.62,Food,Tired,8,65.92,10.31,15000,Medium
239,23,2,615.62,Food,Neutral,7,70.03,-155.22,15000,Medium
239,24,3,370.45,Shopping,Neutral,6,72.5,-98.13,15000,Medium
239,25,4,327.34,Transport,Happy,5,74.68,-11.66,15000,Medium
239,26,5,50.0,Food,Tired,4,75.01,-207.43,15000,Medium
239,27,6,951.02,Shopping,Stressed,3,81.35,-10.31,15000,Medium
239,28,0,1303.36,Other,Impulsive,2,90.04,320.06,15000,Medium
239,29,1,81.86,Food,Neutral,1,90.59,345.99,15000,Medium
239,30,2,1545.2,Transport,Impulsive,0,100.89,524.86,15000,Medium
240,1,1,480.02,Entertainment,Happy,29,1.6,0.0,30000,Low
240,2,2,321.22,Shopping,Neutral,28,2.67,0.0,30000,Low
240,3,3,288.45,Transport,Happy,27,3.63,0.0,30000,Low
240,4,4,787.43,Transport,Impulsive,26,6.26,-14.32,30000,Low
240,5,5,53.68,Food,Neutral,25,6.44,-24.1,30000,Low
240,6,6,368.47,Transport,Tired,24,7.66,39.96,30000,Low
240,7,0,1055.93,Transport,Tired,23,11.18,23.41,30000,Low
240,8,1,649.25,Entertainment,Stressed,22,13.35,305.06,30000,Low
240,9,2,500.69,Other,Happy,21,15.02,352.08,30000,Low
240,10,3,196.15,Transport,Neutral,20,15.67,-30.62,30000,Low
240,11,4,280.05,Other,Happy,19,16.6,-174.93,30000,Low
240,12,5,1067.48,Shopping,Neutral,18,20.16,13.99,30000,Low
240,13,6,792.23,Food,Happy,17,22.8,243.12,30000,Low
240,14,0,365.6,Shopping,Neutral,16,24.02,288.92,30000,Low
240,15,1,525.02,Shopping,Neutral,15,25.77,56.88,30000,Low
240,16,2,175.25,Other,Happy,14,26.36,-170.94,30000,Low
240,17,3,419.3,Transport,Impulsive,13,27.75,-141.57,30000,Low
240,18,4,369.44,Other,Tired,12,28.99,-194.11,30000,Low
240,19,5,50.0,Food,Tired,11,29.15,-214.6,30000,Low
240,20,6,192.83,Transport,Impulsive,10,29.79,-285.69,30000,Low
240,21,0,865.43,Food,Happy,9,32.68,-113.67,30000,Low
240,22,1,804.76,Transport,Neutral,8,35.36,160.71,30000,Low
240,23,2,444.51,Food,Happy,7,36.84,257.98,30000,Low
240,24,3,178.07,Transport,Happy,6,37.44,8.93,30000,Low
240,25,4,314.35,Transport,Stressed,5,38.49,-169.9,30000,Low
240,26,5,735.87,Other,Tired,4,40.94,-71.14,30000,Low
240,27,6,140.62,Entertainment,Neutral,3,41.41,-71.02,30000,Low
240,28,0,289.5,Entertainment,Stressed,2,42.37,-73.16,30000,Low
240,29,1,193.73,Food,Impulsive,1,43.02,-264.41,30000,Low
240,30,2,180.78,Food,Neutral,0,43.62,-238.74,30000,Low
241,1,1,1592.57,Entertainment,Stressed,29,6.37,0.0,25000,Low
241,2,2,237.1,Other,Tired,28,7.32,0.0,25000,Low
241,3,3,1542.09,Shopping,Impulsive,27,13.49,0.0,25000,Low
241,4,4,444.02,Food,Impulsive,26,15.26,-851.5,25000,Low
241,5,5,985.97,Food,Impulsive,25,19.21,75.86,25000,Low
241,6,6,544.16,Entertainment,Impulsive,24,21.38,-465.87,25000,Low
241,7,0,573.1,Food,Stressed,23,23.68,-252.87,25000,Low
241,8,1,487.96,Food,Impulsive,22,25.63,-425.28,25000,Low
241,9,2,1480.94,Entertainment,Happy,21,31.55,-43.65,25000,Low
241,10,3,1224.86,Transport,Stressed,20,36.45,219.01,25000,Low
241,11,4,413.62,Transport,Impulsive,19,38.11,238.94,25000,Low
241,12,5,581.72,Transport,Neutral,18,40.43,-136.37,25000,Low
241,13,6,1026.14,Shopping,Happy,17,44.54,-237.45,25000,Low
241,14,0,294.89,Entertainment,Tired,16,45.72,-231.79,25000,Low
241,15,1,2472.6,Shopping,Impulsive,15,55.61,422.2,25000,Low
241,16,2,513.46,Transport,Neutral,14,57.66,237.17,25000,Low
241,17,3,166.25,Shopping,Impulsive,13,58.33,234.4,25000,Low
241,18,4,50.0,Entertainment,Happy,12,58.53,-683.55,25000,Low
241,19,5,229.72,Transport,Neutral,11,59.44,-752.29,25000,Low
241,20,6,405.26,Shopping,Stressed,10,61.07,-629.41,25000,Low
241,21,0,293.62,Other,Neutral,9,62.24,-503.32,25000,Low
241,22,1,388.55,Entertainment,Happy,8,63.79,-419.69,25000,Low
241,23,2,449.91,Transport,Stressed,7,65.59,-385.96,25000,Low
241,24,3,56.6,Other,Neutral,6,65.82,-442.6,25000,Low
241,25,4,375.13,Entertainment,Stressed,5,67.32,-431.06,25000,Low
241,26,5,143.25,Entertainment,Neutral,4,67.89,-521.32,25000,Low
241,27,6,453.15,Shopping,Tired,3,69.71,-361.79,25000,Low
241,28,0,266.82,Food,Happy,2,70.77,-385.47,25000,Low
241,29,1,187.81,Transport,Impulsive,1,71.53,-350.23,25000,Low
241,30,2,415.42,Transport,Impulsive,0,73.19,-355.41,25000,Low
242,1,1,288.28,Other,Stressed,29,2.88,0.0,10000,High
242,2,2,94.97,Entertainment,Stressed,28,3.83,0.0,10000,High
242,3,3,302.56,Transport,Tired,27,6.86,0.0,10000,High
242,4,4,220.06,Food,Neutral,26,9.06,-82.42,10000,High
